repo_name,owner,language,size_bytes,relative_size,created_at,stars
win11React,blueedgetechno,HTML,2822,0.006679748432436783,2021-07-12T17:38:43Z,9379
win11React,blueedgetechno,Rust,272,0.0006438311742107743,2021-07-12T17:38:43Z,9379
win11React,blueedgetechno,Procfile,15,3.550539563662358e-05,2021-07-12T17:38:43Z,9379
pkgx,pkgxdev,Rust,85639,0.9619333243473963,2021-11-20T18:44:53Z,9371
pkgx,pkgxdev,Python,1781,0.02000494226535472,2021-11-20T18:44:53Z,9371
pkgx,pkgxdev,Shell,1608,0.018061733387248955,2021-11-20T18:44:53Z,9371
cv,BartoszJarocki,TypeScript,56969,0.9292262021269655,2023-12-23T22:15:18Z,9367
cv,BartoszJarocki,JavaScript,2317,0.037792783975990084,2023-12-23T22:15:18Z,9367
cv,BartoszJarocki,CSS,1606,0.026195602531480393,2023-12-23T22:15:18Z,9367
cv,BartoszJarocki,Dockerfile,416,0.006785411365564037,2023-12-23T22:15:18Z,9367
axolotl,axolotl-ai-cloud,Python,2084340,0.992364704050749,2023-04-14T04:25:47Z,9301
axolotl,axolotl-ai-cloud,Shell,7020,0.003342257128125094,2023-04-14T04:25:47Z,9301
axolotl,axolotl-ai-cloud,CSS,5012,0.0023862382800801953,2023-04-14T04:25:47Z,9301
axolotl,axolotl-ai-cloud,Jinja,2158,0.001027434598645862,2023-04-14T04:25:47Z,9301
axolotl,axolotl-ai-cloud,Dockerfile,1847,0.0008793659423998644,2023-04-14T04:25:47Z,9301
data-science-interviews,alexeygrigorev,HTML,3649,0.7238643126363816,2020-03-02T19:06:53Z,9299
data-science-interviews,alexeygrigorev,Ruby,1185,0.2350724062685975,2020-03-02T19:06:53Z,9299
data-science-interviews,alexeygrigorev,SCSS,207,0.04106328109502083,2020-03-02T19:06:53Z,9299
pydantic-ai,pydantic,Python,1773450,0.9883159757826502,2024-06-21T15:55:04Z,9279
pydantic-ai,pydantic,TypeScript,14977,0.008346448092304126,2024-06-21T15:55:04Z,9279
pydantic-ai,pydantic,Makefile,5989,0.0033375761250456974,2024-06-21T15:55:04Z,9279
inshellisense,microsoft,TypeScript,137498,0.8349962652351081,2023-10-08T17:05:40Z,9276
inshellisense,microsoft,Shell,19983,0.12135253144186216,2023-10-08T17:05:40Z,9276
inshellisense,microsoft,JavaScript,3109,0.018880299267014435,2023-10-08T17:05:40Z,9276
inshellisense,microsoft,Nushell,1820,0.011052474964929646,2023-10-08T17:05:40Z,9276
inshellisense,microsoft,Xonsh,1339,0.00813146372419824,2023-10-08T17:05:40Z,9276
inshellisense,microsoft,PowerShell,920,0.005586965366887514,2023-10-08T17:05:40Z,9276
vscode-drawio,hediet,TypeScript,139666,0.9051529154056034,2020-05-08T16:14:10Z,9260
vscode-drawio,hediet,HTML,14416,0.09342778076616483,2020-05-08T16:14:10Z,9260
vscode-drawio,hediet,JavaScript,196,0.0012702445220704986,2020-05-08T16:14:10Z,9260
vscode-drawio,hediet,CSS,23,0.00014905930616133402,2020-05-08T16:14:10Z,9260
BrasilAPI,BrasilAPI,JavaScript,182062,0.972039359526746,2020-01-30T04:48:16Z,9227
BrasilAPI,BrasilAPI,SCSS,5167,0.02758690649709822,2020-01-30T04:48:16Z,9227
BrasilAPI,BrasilAPI,Shell,70,0.0003737339761557723,2020-01-30T04:48:16Z,9227
snapshot-v1,snapshot-labs,Vue,981244,0.6696411997859865,2020-08-22T05:07:27Z,9198
snapshot-v1,snapshot-labs,TypeScript,456711,0.31167834095847485,2020-08-22T05:07:27Z,9198
snapshot-v1,snapshot-labs,JavaScript,11246,0.007674732210126333,2020-08-22T05:07:27Z,9198
snapshot-v1,snapshot-labs,SCSS,11165,0.007619454483910769,2020-08-22T05:07:27Z,9198
snapshot-v1,snapshot-labs,CSS,3967,0.002707243702433858,2020-08-22T05:07:27Z,9198
snapshot-v1,snapshot-labs,HTML,479,0.0003268892698426564,2020-08-22T05:07:27Z,9198
snapshot-v1,snapshot-labs,Dockerfile,278,0.00018971861590033086,2020-08-22T05:07:27Z,9198
snapshot-v1,snapshot-labs,Shell,238,0.00016242097332474367,2020-08-22T05:07:27Z,9198
BingGPT,dice2o,JavaScript,27380,1.0,2023-02-16T00:37:19Z,9176
vitesse,antfu-collective,TypeScript,12097,0.6037029643677013,2020-08-09T18:34:19Z,9150
vitesse,antfu-collective,Vue,5691,0.28401038027747283,2020-08-09T18:34:19Z,9150
vitesse,antfu-collective,HTML,983,0.049056792095019466,2020-08-09T18:34:19Z,9150
vitesse,antfu-collective,CSS,717,0.03578201417307116,2020-08-09T18:34:19Z,9150
vitesse,antfu-collective,Dockerfile,406,0.02026150314402635,2020-08-09T18:34:19Z,9150
vitesse,antfu-collective,JavaScript,144,0.007186345942708853,2020-08-09T18:34:19Z,9150
ragas,explodinggradients,Python,703063,0.9865169390687442,2023-05-08T17:48:04Z,9077
ragas,explodinggradients,Jupyter Notebook,6963,0.009770273000763325,2023-05-08T17:48:04Z,9077
ragas,explodinggradients,Makefile,2447,0.003433557092182659,2023-05-08T17:48:04Z,9077
ragas,explodinggradients,Dockerfile,199,0.00027923083830990977,2023-05-08T17:48:04Z,9077
scaffold-eth,scaffold-eth,CSS,1167862,0.853110972318099,2020-04-27T14:37:27Z,9077
scaffold-eth,scaffold-eth,JavaScript,194118,0.14180116805277057,2020-04-27T14:37:27Z,9077
scaffold-eth,scaffold-eth,Shell,2613,0.0019087691616536822,2020-04-27T14:37:27Z,9077
scaffold-eth,scaffold-eth,HTML,1747,0.001276165222123606,2020-04-27T14:37:27Z,9077
scaffold-eth,scaffold-eth,TypeScript,969,0.0007078443618991267,2020-04-27T14:37:27Z,9077
scaffold-eth,scaffold-eth,Less,875,0.0006391783453681485,2020-04-27T14:37:27Z,9077
scaffold-eth,scaffold-eth,Solidity,761,0.0005559025380858983,2020-04-27T14:37:27Z,9077
chatgpt_system_prompt,LouisShark,HTML,2271808,0.9385503294705748,2023-11-01T12:35:05Z,9073
chatgpt_system_prompt,LouisShark,Python,107813,0.04454070355910847,2023-11-01T12:35:05Z,9073
chatgpt_system_prompt,LouisShark,C++,31245,0.012908223337671191,2023-11-01T12:35:05Z,9073
chatgpt_system_prompt,LouisShark,C,4900,0.002024333312676871,2023-11-01T12:35:05Z,9073
chatgpt_system_prompt,LouisShark,JavaScript,4784,0.001976410319968602,2023-11-01T12:35:05Z,9073
ai-engineering-hub,patchy631,Jupyter Notebook,20306093,0.9811868692420586,2024-10-21T10:43:24Z,9071
ai-engineering-hub,patchy631,Python,389346,0.018813130757941398,2024-10-21T10:43:24Z,9071
U-2-Net,xuebinqin,Python,56063,1.0,2020-05-04T17:10:28Z,9071
llama-cpp-python,abetlen,Python,577306,0.96832878219622,2023-03-23T09:30:33Z,9069
llama-cpp-python,abetlen,CMake,6837,0.011467859131683295,2023-03-23T09:30:33Z,9069
llama-cpp-python,abetlen,Shell,5703,0.00956577455433521,2023-03-23T09:30:33Z,9069
llama-cpp-python,abetlen,Dockerfile,3987,0.006687487839406362,2023-03-23T09:30:33Z,9069
llama-cpp-python,abetlen,Makefile,2355,0.00395009627835515,2023-03-23T09:30:33Z,9069
psst,jpochyla,Rust,827106,0.9955417002684127,2020-05-27T16:46:58Z,9043
psst,jpochyla,Shell,3704,0.004458299731587246,2020-05-27T16:46:58Z,9043
m3u,YanG-1989,Shell,73584,1.0,2022-10-03T22:33:40Z,9008
drei,pmndrs,JavaScript,1457868,0.5939368952132011,2020-04-26T19:38:41Z,8902
drei,pmndrs,TypeScript,991600,0.40397884122116007,2020-04-26T19:38:41Z,8902
drei,pmndrs,Shell,4128,0.0016817513680525906,2020-04-26T19:38:41Z,8902
drei,pmndrs,HTML,381,0.0001552197846967144,2020-04-26T19:38:41Z,8902
drei,pmndrs,GLSL,350,0.00014259035339593185,2020-04-26T19:38:41Z,8902
drei,pmndrs,CSS,257,0.00010470205949358425,2020-04-26T19:38:41Z,8902
3FS,deepseek-ai,C++,5209281,0.8703019345422566,2025-02-27T13:36:53Z,8846
3FS,deepseek-ai,Rust,262608,0.0438732812505743,2025-02-27T13:36:53Z,8846
3FS,deepseek-ai,OpenEdge ABL,203624,0.03401896751571521,2025-02-27T13:36:53Z,8846
3FS,deepseek-ai,Python,124690,0.02083165569645292,2025-02-27T13:36:53Z,8846
3FS,deepseek-ai,C,98905,0.016523818322701708,2025-02-27T13:36:53Z,8846
3FS,deepseek-ai,CMake,46309,0.007736732245144265,2025-02-27T13:36:53Z,8846
3FS,deepseek-ai,Shell,16968,0.0028348025812608324,2025-02-27T13:36:53Z,8846
3FS,deepseek-ai,PowerShell,10017,0.001673515880274031,2025-02-27T13:36:53Z,8846
3FS,deepseek-ai,Dockerfile,7661,0.0012799046779254618,2025-02-27T13:36:53Z,8846
3FS,deepseek-ai,Roff,5000,0.0008353378657652146,2025-02-27T13:36:53Z,8846
3FS,deepseek-ai,Makefile,539,9.004942192949013e-05,2025-02-27T13:36:53Z,8846
go2rtc,AlexxIT,Go,1049723,0.9079996851437138,2022-08-18T06:16:48Z,8828
go2rtc,AlexxIT,HTML,54564,0.047197303307807484,2022-08-18T06:16:48Z,8828
go2rtc,AlexxIT,JavaScript,28407,0.02457176517602975,2022-08-18T06:16:48Z,8828
go2rtc,AlexxIT,C,13997,0.012107262194842412,2022-08-18T06:16:48Z,8828
go2rtc,AlexxIT,Dockerfile,4744,0.0041035115990806885,2022-08-18T06:16:48Z,8828
go2rtc,AlexxIT,Shell,2588,0.0022385935957885375,2022-08-18T06:16:48Z,8828
go2rtc,AlexxIT,Batchfile,2060,0.0017818789827373986,2022-08-18T06:16:48Z,8828
monolith,bytedance,Python,3047635,0.5675161620884712,2022-09-29T19:47:57Z,8814
monolith,bytedance,C++,2076701,0.3867134290442557,2022-09-29T19:47:57Z,8814
monolith,bytedance,Starlark,171943,0.03201841147577646,2022-09-29T19:47:57Z,8814
monolith,bytedance,Go,43159,0.008036864663772509,2022-09-29T19:47:57Z,8814
monolith,bytedance,Shell,13731,0.002556921816961939,2022-09-29T19:47:57Z,8814
monolith,bytedance,Dockerfile,12254,0.0022818818691320076,2022-09-29T19:47:57Z,8814
monolith,bytedance,Makefile,4706,0.0008763290416300987,2022-09-29T19:47:57Z,8814
pose-animator,yemount,JavaScript,84675,0.9210912769637437,2020-03-30T09:43:38Z,8745
pose-animator,yemount,HTML,7254,0.07890872303625625,2020-03-30T09:43:38Z,8745
cursor-auto-free,chengazhen,Python,92560,0.9752808041641203,2024-12-28T14:22:25Z,8739
cursor-auto-free,chengazhen,Shell,1274,0.013423808821360083,2024-12-28T14:22:25Z,8739
cursor-auto-free,chengazhen,Batchfile,700,0.00737571913261543,2024-12-28T14:22:25Z,8739
cursor-auto-free,chengazhen,JavaScript,372,0.0039196678819042,2024-12-28T14:22:25Z,8739
holehe,megadose,Python,380821,0.9997401029087473,2020-06-25T23:03:02Z,8725
holehe,megadose,Dockerfile,99,0.00025989709125275647,2020-06-25T23:03:02Z,8725
FFmpeg-Builds,BtbN,Shell,137592,0.873905173235098,2020-09-01T19:19:40Z,8696
FFmpeg-Builds,BtbN,Dockerfile,16481,0.10467782400203246,2020-09-01T19:19:40Z,8696
FFmpeg-Builds,BtbN,CMake,3372,0.021417002762869574,2020-09-01T19:19:40Z,8696
IconPark,bytedance,TypeScript,19475374,0.9998710845659065,2020-07-27T07:42:16Z,8658
IconPark,bytedance,Less,2511,0.0001289154340935887,2020-07-27T07:42:16Z,8658
hyprdots,prasanthrangan,Shell,282698,0.9055144844905124,2023-04-03T06:54:41Z,8654
hyprdots,prasanthrangan,CSS,12471,0.03994605952670758,2023-04-03T06:54:41Z,8654
hyprdots,prasanthrangan,Python,10948,0.035067713872054734,2023-04-03T06:54:41Z,8654
hyprdots,prasanthrangan,Visual Basic 6.0,6079,0.019471742110725315,2023-04-03T06:54:41Z,8654
ImageBind,facebookresearch,Python,66000,1.0,2023-03-23T15:52:47Z,8632
ast-grep,ast-grep,Rust,788449,0.9388119361257006,2022-07-01T19:21:00Z,8627
ast-grep,ast-grep,TypeScript,28662,0.03412805103847533,2022-07-01T19:21:00Z,8627
ast-grep,ast-grep,Python,20964,0.024961986671223107,2022-07-01T19:21:00Z,8627
ast-grep,ast-grep,JavaScript,1490,0.001774153794129099,2022-07-01T19:21:00Z,8627
ast-grep,ast-grep,Vue,272,0.0003238723704718892,2022-07-01T19:21:00Z,8627
ml-ferret,apple,Python,633236,0.9536399506038975,2023-10-06T21:39:03Z,8617
ml-ferret,apple,Shell,11302,0.017020571669528025,2023-10-06T21:39:03Z,8617
ml-ferret,apple,JavaScript,9991,0.015046233547182314,2023-10-06T21:39:03Z,8617
ml-ferret,apple,HTML,7669,0.011549350923164965,2023-10-06T21:39:03Z,8617
ml-ferret,apple,CSS,1822,0.002743893256227222,2023-10-06T21:39:03Z,8617
typescript-book,gibbok,TypeScript,7636,0.43978575131025743,2022-09-04T16:12:17Z,8581
typescript-book,gibbok,Python,4263,0.24552208719691299,2022-09-04T16:12:17Z,8581
typescript-book,gibbok,MDX,1911,0.11006162529516789,2022-09-04T16:12:17Z,8581
typescript-book,gibbok,Shell,1472,0.0847779761561942,2022-09-04T16:12:17Z,8581
typescript-book,gibbok,JavaScript,1077,0.06202845130449807,2022-09-04T16:12:17Z,8581
typescript-book,gibbok,CSS,769,0.04428958129355526,2022-09-04T16:12:17Z,8581
typescript-book,gibbok,Makefile,235,0.013534527443414157,2022-09-04T16:12:17Z,8581
PathPlanning,zhm-real,Python,387168,1.0,2020-06-16T21:00:44Z,8529
runtipi,runtipi,TypeScript,769080,0.9394881116420886,2022-03-26T15:16:57Z,8525
runtipi,runtipi,Shell,26963,0.03293729905108134,2022-03-26T15:16:57Z,8525
runtipi,runtipi,JavaScript,8698,0.010625250422664595,2022-03-26T15:16:57Z,8525
runtipi,runtipi,Mermaid,5869,0.007169417651255289,2022-03-26T15:16:57Z,8525
runtipi,runtipi,CSS,4453,0.0054396689045901865,2022-03-26T15:16:57Z,8525
runtipi,runtipi,Dockerfile,2808,0.003430179717963001,2022-03-26T15:16:57Z,8525
runtipi,runtipi,HTML,745,0.0009100726103569928,2022-03-26T15:16:57Z,8525
MoviePilot,jxxghp,Python,2584147,0.9917247122665224,2023-05-31T00:06:46Z,8521
MoviePilot,jxxghp,Shell,17484,0.006709879457038581,2023-05-31T00:06:46Z,8521
MoviePilot,jxxghp,Dockerfile,3569,0.001369684270314041,2023-05-31T00:06:46Z,8521
MoviePilot,jxxghp,Mako,510,0.00019572400612501007,2023-05-31T00:06:46Z,8521
server,screego,Go,67430,0.5265459429490633,2020-07-16T18:46:51Z,8520
server,screego,TypeScript,59497,0.4645989020857248,2020-07-16T18:46:51Z,8520
server,screego,HTML,954,0.007449574812003655,2020-07-16T18:46:51Z,8520
server,screego,Dockerfile,141,0.0011010377866797854,2020-07-16T18:46:51Z,8520
server,screego,CSS,39,0.0003045423665284513,2020-07-16T18:46:51Z,8520
rubick,rubickCenter,TypeScript,181850,0.561789075002008,2021-06-11T02:00:20Z,8515
rubick,rubickCenter,Vue,113726,0.35133365050139326,2021-06-11T02:00:20Z,8515
rubick,rubickCenter,JavaScript,16792,0.05187551359600615,2021-06-11T02:00:20Z,8515
rubick,rubickCenter,HTML,7437,0.022975118783557513,2021-06-11T02:00:20Z,8515
rubick,rubickCenter,Less,2940,0.009082539898300268,2021-06-11T02:00:20Z,8515
rubick,rubickCenter,NSIS,559,0.0017269183003911052,2021-06-11T02:00:20Z,8515
rubick,rubickCenter,CSS,394,0.0012171839183436413,2021-06-11T02:00:20Z,8515
claude-code,anthropics,Shell,3843,0.6421052631578947,2025-02-22T17:41:21Z,8453
claude-code,anthropics,Dockerfile,2142,0.35789473684210527,2025-02-22T17:41:21Z,8453
glazewm,glzr-io,Rust,424506,0.9906005124447536,2020-06-28T10:28:26Z,8451
glazewm,glzr-io,PowerShell,4028,0.009399487555246491,2020-06-28T10:28:26Z,8451
aicommits,Nutlope,TypeScript,51214,1.0,2023-02-14T01:23:13Z,8409
ai-town,a16z-infra,TypeScript,332974,0.7033701029577649,2023-07-16T04:27:43Z,8398
ai-town,a16z-infra,JavaScript,127592,0.2695237411226917,2023-07-16T04:27:43Z,8398
ai-town,a16z-infra,HTML,7373,0.015574632761439635,2023-07-16T04:27:43Z,8398
ai-town,a16z-infra,CSS,4403,0.009300841997642575,2023-07-16T04:27:43Z,8398
ai-town,a16z-infra,Dockerfile,1056,0.0022306811604611764,2023-07-16T04:27:43Z,8398
tsunami-security-scanner,google,Java,845956,0.8295288403740723,2020-06-03T16:20:00Z,8395
tsunami-security-scanner,google,Python,164687,0.1614890326857246,2020-06-03T16:20:00Z,8395
tsunami-security-scanner,google,Shell,7649,0.007500468227687112,2020-06-03T16:20:00Z,8395
tsunami-security-scanner,google,Dockerfile,1511,0.0014816587125160447,2020-06-03T16:20:00Z,8395
AstrBot,AstrBotDevs,Python,1089728,0.7600681860664954,2022-12-08T13:27:46Z,8379
AstrBot,AstrBotDevs,Vue,307957,0.21479517675647475,2022-12-08T13:27:46Z,8379
AstrBot,AstrBotDevs,TypeScript,11682,0.008148011751215715,2022-12-08T13:27:46Z,8379
AstrBot,AstrBotDevs,SCSS,10911,0.007610251345447241,2022-12-08T13:27:46Z,8379
AstrBot,AstrBotDevs,HTML,7283,0.005079778255787027,2022-12-08T13:27:46Z,8379
AstrBot,AstrBotDevs,JavaScript,5417,0.0037782725266508757,2022-12-08T13:27:46Z,8379
AstrBot,AstrBotDevs,Dockerfile,746,0.0005203232979290296,2022-12-08T13:27:46Z,8379
optimate,nebuly-ai,Python,1125207,0.7925650646649335,2022-02-12T17:17:14Z,8372
optimate,nebuly-ai,Jupyter Notebook,238564,0.1680379628696988,2022-02-12T17:17:14Z,8372
optimate,nebuly-ai,CMake,46210,0.03254906131775449,2022-02-12T17:17:14Z,8372
optimate,nebuly-ai,Shell,6679,0.0047045050971928635,2022-02-12T17:17:14Z,8372
optimate,nebuly-ai,Dockerfile,2411,0.0016982425197382832,2022-02-12T17:17:14Z,8372
optimate,nebuly-ai,Makefile,632,0.00044516353068212156,2022-02-12T17:17:14Z,8372
react-native-vision-camera,mrousavy,Swift,299429,0.37510397666913875,2021-02-19T14:59:44Z,8365
react-native-vision-camera,mrousavy,TypeScript,202951,0.254242999739432,2021-02-19T14:59:44Z,8365
react-native-vision-camera,mrousavy,Kotlin,147790,0.18514110761459981,2021-02-19T14:59:44Z,8365
react-native-vision-camera,mrousavy,C++,53880,0.06749714377342607,2021-02-19T14:59:44Z,8365
react-native-vision-camera,mrousavy,Objective-C++,44729,0.056033402818143556,2021-02-19T14:59:44Z,8365
react-native-vision-camera,mrousavy,Java,15872,0.019883345693612074,2021-02-19T14:59:44Z,8365
react-native-vision-camera,mrousavy,Objective-C,14019,0.017562035236816258,2021-02-19T14:59:44Z,8365
react-native-vision-camera,mrousavy,Ruby,7174,0.008987091860255357,2021-02-19T14:59:44Z,8365
react-native-vision-camera,mrousavy,JavaScript,5684,0.007120522739572268,2021-02-19T14:59:44Z,8365
react-native-vision-camera,mrousavy,Shell,3469,0.0043457236776172055,2021-02-19T14:59:44Z,8365
react-native-vision-camera,mrousavy,CMake,3156,0.003953618889178409,2021-02-19T14:59:44Z,8365
react-native-vision-camera,mrousavy,C,103,0.00012903128820829408,2021-02-19T14:59:44Z,8365
rerun,rerun-io,Rust,8541088,0.8016808749785878,2022-04-08T07:30:05Z,8354
rerun,rerun-io,Python,1259556,0.11822404313882846,2022-04-08T07:30:05Z,8354
rerun,rerun-io,C++,517918,0.04861265396248818,2022-04-08T07:30:05Z,8354
rerun,rerun-io,WGSL,111157,0.010433382845369921,2022-04-08T07:30:05Z,8354
rerun,rerun-io,CSS,70167,0.006585992552075634,2022-04-08T07:30:05Z,8354
rerun,rerun-io,JavaScript,40547,0.0038058095687290424,2022-04-08T07:30:05Z,8354
rerun,rerun-io,TypeScript,32170,0.0030195302692187656,2022-04-08T07:30:05Z,8354
rerun,rerun-io,CMake,31733,0.0029785127147379264,2022-04-08T07:30:05Z,8354
rerun,rerun-io,HTML,25349,0.0023792997449308827,2022-04-08T07:30:05Z,8354
rerun,rerun-io,Jupyter Notebook,15026,0.00141036561471188,2022-04-08T07:30:05Z,8354
rerun,rerun-io,C,4905,0.00046039154400118263,2022-04-08T07:30:05Z,8354
rerun,rerun-io,Shell,2646,0.00024835800722265635,2022-04-08T07:30:05Z,8354
rerun,rerun-io,Dockerfile,1566,0.00014698739202973537,2022-04-08T07:30:05Z,8354
rerun,rerun-io,Batchfile,147,1.3797667067925352e-05,2022-04-08T07:30:05Z,8354
Bili.Uwp,Richasy,C#,2767694,0.9941729563679363,2021-05-30T00:52:25Z,8346
Bili.Uwp,Richasy,CSS,11307,0.004061544960408288,2021-05-30T00:52:25Z,8346
Bili.Uwp,Richasy,HTML,2612,0.0009382466999722693,2021-05-30T00:52:25Z,8346
Bili.Uwp,Richasy,PowerShell,2303,0.0008272519716830537,2021-05-30T00:52:25Z,8346
insanely-fast-whisper,Vaibhavs10,Jupyter Notebook,1061593,0.984362844322954,2023-10-10T15:17:49Z,8346
insanely-fast-whisper,Vaibhavs10,Python,16864,0.015637155677046002,2023-10-10T15:17:49Z,8346
FlutterUnit,toly1994328,Dart,2503892,0.9337515010031548,2020-03-19T23:47:07Z,8345
FlutterUnit,toly1994328,Java,117723,0.04390126569061062,2020-03-19T23:47:07Z,8345
FlutterUnit,toly1994328,C++,23516,0.008769587625021443,2020-03-19T23:47:07Z,8345
FlutterUnit,toly1994328,CMake,19232,0.007171998180150212,2020-03-19T23:47:07Z,8345
FlutterUnit,toly1994328,Swift,8682,0.003237691774129791,2020-03-19T23:47:07Z,8345
FlutterUnit,toly1994328,Ruby,3354,0.001250773809079857,2020-03-19T23:47:07Z,8345
FlutterUnit,toly1994328,HTML,2547,0.0009498273380221813,2020-03-19T23:47:07Z,8345
FlutterUnit,toly1994328,C,1425,0.0005314110548416209,2020-03-19T23:47:07Z,8345
FlutterUnit,toly1994328,JavaScript,485,0.00018086621866539377,2020-03-19T23:47:07Z,8345
FlutterUnit,toly1994328,Objective-C,362,0.00013499705393169598,2020-03-19T23:47:07Z,8345
FlutterUnit,toly1994328,Shell,192,7.16006473891868e-05,2020-03-19T23:47:07Z,8345
FlutterUnit,toly1994328,Kotlin,130,4.847960500309524e-05,2020-03-19T23:47:07Z,8345
coai,coaidev,TypeScript,795230,0.544930392428275,2023-07-17T18:09:57Z,8314
coai,coaidev,Go,470608,0.3224835608816137,2023-07-17T18:09:57Z,8314
coai,coaidev,Less,172581,0.11826092080990924,2023-07-17T18:09:57Z,8314
coai,coaidev,JavaScript,8464,0.005799945728296115,2023-07-17T18:09:57Z,8314
coai,coaidev,PHP,8074,0.0055326987015906,2023-07-17T18:09:57Z,8314
coai,coaidev,HTML,2091,0.001432855212413419,2023-07-17T18:09:57Z,8314
coai,coaidev,Dockerfile,1961,0.001343772870178247,2023-07-17T18:09:57Z,8314
coai,coaidev,Rust,315,0.00021585336772368577,2023-07-17T18:09:57Z,8314
mage-ai,mage-ai,Python,9017963,0.5358313905553062,2022-05-16T22:11:39Z,8306
mage-ai,mage-ai,TypeScript,6092689,0.362016790165475,2022-05-16T22:11:39Z,8306
mage-ai,mage-ai,HTML,1429837,0.08495838228405098,2022-05-16T22:11:39Z,8306
mage-ai,mage-ai,CSS,113518,0.006745038518461125,2022-05-16T22:11:39Z,8306
mage-ai,mage-ai,SCSS,77261,0.004590711789978902,2022-05-16T22:11:39Z,8306
mage-ai,mage-ai,JavaScript,34527,0.002051533192329915,2022-05-16T22:11:39Z,8306
mage-ai,mage-ai,Shell,20509,0.0012186084583512677,2022-05-16T22:11:39Z,8306
mage-ai,mage-ai,Dockerfile,17335,0.0010300149995377261,2022-05-16T22:11:39Z,8306
mage-ai,mage-ai,Jinja,16315,0.000969408405968157,2022-05-16T22:11:39Z,8306
mage-ai,mage-ai,Jupyter Notebook,8996,0.0005345263879920038,2022-05-16T22:11:39Z,8306
mage-ai,mage-ai,Mako,510,3.030329678478456e-05,2022-05-16T22:11:39Z,8306
mage-ai,mage-ai,Makefile,258,1.5329903079361602e-05,2022-05-16T22:11:39Z,8306
mage-ai,mage-ai,R,134,7.96204268462967e-06,2022-05-16T22:11:39Z,8306
gh-dash,dlvhdr,Go,307429,0.991975244905071,2021-10-14T17:53:33Z,8282
gh-dash,dlvhdr,Nix,1775,0.0057273583809806525,2021-10-14T17:53:33Z,8282
gh-dash,dlvhdr,Makefile,557,0.001797261193355619,2021-10-14T17:53:33Z,8282
